,GRDC_6335117,GRDC_6335125,GRDC_6342660,GRDC_6342670,GRDC_6342675
2018-10-21,-0.004990101,0.24701893,0.2839679,0.14652163,0.21979785
2018-10-22,-0.01374805,0.23112845,0.2697217,0.13899237,0.20625263
2018-10-23,-0.01775515,0.23386312,0.28466392,0.1335063,0.2063024
2018-10-24,-0.027234197,0.21023506,0.39215946,0.11654222,0.21462327
2018-10-25,-0.02752912,0.2530861,0.41986227,0.20550084,0.2912488
2018-10-26,-0.033736944,0.23186445,0.38085335,0.18435055,0.26879138
2018-10-27,-0.046993494,0.17722261,0.98953426,0.2613089,0.45054525
2018-10-28,-0.06732857,0.31629932,1.8195636,0.60625696,0.87727
2018-10-29,-0.058102846,0.41470057,1.5211937,0.58957124,0.7903402
2018-10-30,-0.0983789,0.34847927,1.0620701,0.48643398,0.6368407
2018-10-31,-0.019137144,0.3386464,0.7876752,0.40135443,0.51863223
2018-11-01,-0.09118056,0.29946423,0.6856214,0.3490976,0.4628983
2018-11-02,-0.034555674,0.29547834,0.6302049,0.30561203,0.41507924
2018-11-03,-0.061872363,0.2785284,0.579399,0.2880376,0.39271367
2018-11-04,-0.0669266,0.2703333,0.5504144,0.26238012,0.37287873
2018-11-05,-0.07663107,0.26646805,0.5392719,0.25245875,0.3629983
2018-11-06,-0.08735955,0.26590037,0.5160625,0.23663473,0.34990025
2018-11-07,-0.116585374,0.25835913,0.47439283,0.2144643,0.32609433
2018-11-08,-0.098835826,0.2574618,0.45187694,0.19688708,0.3042016
2018-11-09,-0.103795886,0.28637654,0.42493248,0.18727392,0.2908259
2018-11-10,-0.15323651,0.26981235,0.40563804,0.17352653,0.27741337
2018-11-11,-0.13504279,0.2917748,0.40140635,0.16738755,0.27441788
2018-11-12,-0.103146315,0.31708574,0.3986686,0.16291654,0.2697394
2018-11-13,-0.18495893,0.28920192,0.3920759,0.15983754,0.2627011
2018-11-14,-0.025557637,0.2812978,0.35801315,0.14057171,0.23888063
2018-11-15,-0.08729875,0.25629365,0.33992863,0.13033175,0.22553283
2018-11-16,-0.089470506,0.23313034,0.32752115,0.12124795,0.21477968
2018-11-17,-0.10378158,0.20890772,0.32109344,0.114878595,0.20866686
2018-11-18,-0.11403704,0.18725479,0.30854493,0.099357784,0.19096482
2018-11-19,-0.15531123,0.1616661,0.31604296,0.097212434,0.18104148
2018-11-20,-0.117750764,0.15611881,0.334306,0.10483426,0.19268334
2018-11-21,-0.14009428,0.15314221,0.33116007,0.11034471,0.19411552
2018-11-22,-0.14437437,0.16494334,0.3396387,0.113808215,0.19941086
2018-11-23,-0.1520356,0.16677052,0.34031695,0.11334932,0.19824237
2018-11-24,-0.19575381,0.19111681,0.40128982,0.11940187,0.2154603
2018-11-25,-0.13581657,0.21964532,0.39610732,0.14037997,0.22938359
2018-11-26,-0.18103826,0.20215642,0.88389397,0.22974873,0.417234
2018-11-27,-0.1429826,0.22951984,1.0559644,0.34215134,0.5311992
2018-11-28,-0.18980932,0.24470091,0.81379217,0.2992239,0.44982642
2018-11-29,-0.13740098,0.25531965,0.64645594,0.252783,0.37539345
2018-11-30,-0.17106748,0.2782024,0.7137188,0.27175397,0.402515
2018-12-01,-0.16263938,0.31891245,0.78180647,0.3197865,0.45781547
2018-12-02,-0.29206026,0.71450317,1.3541908,0.5484579,0.759575
2018-12-03,-0.08776045,2.1093903,2.9297714,1.4231567,1.82551
2018-12-04,0.081141055,2.7616925,3.4864678,1.640141,2.154445
2018-12-05,0.036751866,2.188502,2.5328941,1.2543198,1.566071
2018-12-06,-0.003544569,2.0356538,1.9328419,1.0699683,1.2572851
2018-12-07,-0.0062675476,2.0022664,1.4453328,0.8906567,1.0240605
2018-12-08,0.033625722,2.3276892,1.3124957,0.8476138,0.96731687
2018-12-09,0.10638392,4.1560636,2.2807767,1.3828781,1.6119136
2018-12-10,0.15629393,4.859578,2.777525,1.5517423,1.8403506
2018-12-11,0.13181919,4.0099535,2.3789759,1.3221959,1.5025271
2018-12-12,0.10735774,2.6449862,2.0481224,1.2053967,1.3097339
2018-12-13,0.08425391,1.7142634,1.4618642,0.9211703,0.9654799
2018-12-14,0.059492648,1.2753595,1.0652536,0.72319186,0.7403779
2018-12-15,0.038894176,1.0491254,0.8801241,0.6015662,0.6213045
2018-12-16,0.0252316,1.2172242,0.83170485,0.54290396,0.56649226
2018-12-17,0.047874093,1.1131064,0.81732005,0.51647764,0.5496732
2018-12-18,0.040505767,0.9748812,0.77739984,0.48199505,0.51984
2018-12-19,0.031174779,1.0532889,0.80630976,0.45483774,0.5010458
2018-12-20,0.03029108,1.0862348,0.9310116,0.52927387,0.5866562
2018-12-21,0.087748766,1.8853879,1.1142646,0.61776876,0.67622197
2018-12-22,0.1640498,3.6610098,1.9043419,1.1892779,1.2624338
2018-12-23,0.21311188,5.8247724,3.238833,2.0657873,2.1868367
2018-12-24,0.28132236,7.647646,4.908585,3.345213,3.530911
2018-12-25,0.28933442,7.094011,4.2136106,2.8532987,2.8805714
2018-12-26,0.2468924,5.809617,2.6817453,1.905271,1.7111318
2018-12-27,0.21303475,4.3338637,1.6173413,1.2895106,1.0920782
2018-12-28,0.1841048,3.0993304,1.1861541,0.98716164,0.8569013
2018-12-29,0.17521948,2.3206565,0.9923894,0.8096837,0.71818507
2018-12-30,0.17367017,2.1688251,1.5629601,1.19395,1.1106741
2018-12-31,0.17071241,2.059722,2.5011513,1.5100545,1.5905197
2019-01-01,0.17333722,2.0773866,2.4605558,1.4576145,1.5112453
2019-01-02,0.16993415,2.1313891,2.4499714,1.4481245,1.488743
2019-01-03,0.15991032,1.8711298,2.0064292,1.2036145,1.2083428
2019-01-04,0.15639353,1.6704948,1.9601183,1.2279619,1.2179952
2019-01-05,0.1746158,2.4286537,3.8959842,2.6178014,2.6940522
2019-01-06,0.19711262,3.2616687,5.8897243,3.7612562,4.119476
2019-01-07,0.20469266,2.971517,5.8544245,3.7066817,4.0484796
2019-01-08,0.23380107,4.3275323,5.7425303,4.0602393,4.1684585
2019-01-09,0.2448132,5.5791564,5.703927,4.4122057,4.345859
2019-01-10,0.23239613,5.2701383,5.784323,4.307741,4.329301
2019-01-11,0.23080081,4.647771,5.0483727,3.6485453,3.6060705
2019-01-12,0.28552014,5.0146317,4.3109894,3.1355734,2.9784126
2019-01-13,0.36242032,7.481158,5.5142775,4.4215245,4.2473373
2019-01-14,0.39246058,8.3156395,6.1492395,4.9156365,4.867949
2019-01-15,0.37058252,7.576429,5.0385103,3.830823,3.7531695
2019-01-16,0.3378399,6.342351,3.568522,2.5240312,2.3970678
2019-01-17,0.39885134,6.176734,2.5391293,1.7587967,1.6642749
2019-01-18,0.3713563,5.2387447,1.9887587,1.4032238,1.349202
2019-01-19,0.32027954,4.01613,1.5792334,1.105354,1.085819
2019-01-20,0.27762014,3.148055,1.3362012,0.9248529,0.92847836
2019-01-21,0.23835027,2.6284862,1.2046269,0.8260534,0.8422307
2019-01-22,0.2083258,2.2659588,1.1282403,0.7585218,0.7914051
2019-01-23,0.1954971,2.040681,1.0572711,0.6938633,0.73888755
2019-01-24,0.18236578,1.8929054,1.001933,0.6511644,0.7018642
2019-01-25,0.18833792,1.7570715,0.9607283,0.60951537,0.6703881
2019-01-26,0.2070188,1.8725736,1.1751701,0.78676736,0.8485255
2019-01-27,0.28380364,2.4905128,1.1781528,0.77936864,0.85312617
2019-01-28,0.36521602,3.5569339,1.2661659,0.83055747,0.91336274
2019-01-29,0.348857,3.4001698,1.2110624,0.7796656,0.8695663
2019-01-30,0.36199337,3.1003017,1.08165,0.69402814,0.7838429
2019-01-31,0.3697089,2.9842458,0.97107697,0.625282,0.7105452
2019-02-01,0.43330383,3.6856513,0.95871663,0.62507164,0.70621645
2019-02-02,0.47041452,3.5397482,1.6975782,1.1660643,1.2803422
2019-02-03,0.44065464,3.6674762,4.2581916,3.2565613,3.4967546
2019-02-04,0.39629507,3.1167045,4.1249404,3.0349717,3.2900128
2019-02-05,0.3676536,2.510552,2.9004092,2.0659018,2.2149057
2019-02-06,0.33664584,2.0839932,1.9576194,1.4310381,1.4870675
2019-02-07,0.3381911,2.1985862,1.8373673,1.3893747,1.4313941
2019-02-08,0.32964218,2.081778,1.6778018,1.2718134,1.3169565
2019-02-09,0.38269943,2.1145935,1.5038712,1.1461495,1.1835922
2019-02-10,0.7449135,3.1436882,1.5256488,1.1879057,1.1998692
2019-02-11,0.7179126,3.854124,2.108695,1.5174901,1.5849366
2019-02-12,0.64292926,3.572617,1.9643078,1.3758365,1.4303808
2019-02-13,0.56765664,2.8609827,1.5739715,1.1238472,1.1516259
2019-02-14,0.51578975,2.3390107,1.3322117,0.96774155,0.9898069
2019-02-15,0.4793626,2.004755,1.1977289,0.8778417,0.8946241
2019-02-16,0.44377202,1.8006237,1.1330386,0.81963295,0.8358274
2019-02-17,0.41425782,1.6470907,1.0722909,0.7695466,0.7894664
2019-02-18,0.39056718,1.5385718,1.0165912,0.7264533,0.7476801
2019-02-19,0.37412256,1.4518669,0.98392594,0.7045755,0.732453
2019-02-20,0.34862185,1.3638245,0.9588347,0.67982185,0.7113726
2019-02-21,0.34018326,1.2882122,0.9455807,0.6700469,0.69762194
2019-02-22,0.33507174,1.2433435,1.2781553,0.78686786,0.8612421
2019-02-23,0.30655402,1.1523243,1.0767704,0.6519238,0.7150347
2019-02-24,0.28411514,1.0692403,0.9151356,0.5869014,0.62787294
2019-02-25,0.27442944,1.0202662,0.85793906,0.57065415,0.60284287
2019-02-26,0.27557957,0.98403645,0.8302425,0.55338216,0.5859187
2019-02-27,0.2635197,0.9492292,0.80477095,0.5363165,0.56778026
2019-02-28,0.25467598,0.92478985,0.80265045,0.5332946,0.5672171
2019-03-01,0.33078915,1.8690765,1.1571529,0.63107574,0.71367764
2019-03-02,0.36305612,1.7865055,1.2205625,0.6610063,0.74626267
2019-03-03,0.3415398,1.484469,1.0445266,0.6075288,0.67224276
2019-03-04,0.3949079,1.788641,0.908316,0.54969215,0.6012569
2019-03-05,0.48569727,2.0116007,1.0191951,0.56511223,0.6277106
2019-03-06,0.46160972,1.6703508,0.94231206,0.5334908,0.59176105
2019-03-07,0.47361904,1.7157145,0.9350947,0.5369812,0.5905671
2019-03-08,0.48555344,1.732594,0.81868505,0.4875285,0.5319725
2019-03-09,0.47697031,1.6873832,0.7928868,0.4849549,0.52048254
2019-03-10,0.59528077,3.142932,1.236553,0.80694175,0.8175286
2019-03-11,0.6087176,3.719718,1.156898,0.76538944,0.7711654
2019-03-12,0.5403288,2.9119248,1.0308226,0.71357936,0.7125957
2019-03-13,0.671796,3.2385607,0.966815,0.65476155,0.6588734
2019-03-14,0.9113883,5.4841557,1.4623564,0.95531017,0.9682833
2019-03-15,1.0188969,7.647167,2.492964,1.6063355,1.6378238
2019-03-16,0.9241332,7.7770944,2.5844817,1.6899047,1.6721513
2019-03-17,0.8800777,7.5131764,2.2697525,1.4625893,1.4346594
2019-03-18,0.7808193,6.872805,1.8943048,1.1940718,1.1778274
2019-03-19,0.6630658,5.55701,1.3897712,0.8989835,0.89057624
2019-03-20,0.57822096,4.115534,1.0332413,0.7002715,0.6931097
2019-03-21,0.51533633,3.0258608,0.87567496,0.5985752,0.5978489
2019-03-22,0.47098166,2.3850312,0.8224648,0.5600151,0.5692153
2019-03-23,0.42752838,2.0224242,0.7780596,0.51584154,0.5341052
2019-03-24,0.39526987,1.7462835,0.7559352,0.4837575,0.5099396
2019-03-25,0.36933762,1.6249185,0.7202258,0.4401431,0.46876055
2019-03-26,0.34727645,1.4813832,0.66667724,0.39614952,0.42620993
2019-03-27,0.32346588,1.3068564,0.70472646,0.39593184,0.4321888
2019-03-28,0.30493724,1.1913489,0.67584133,0.38971722,0.42677677
2019-03-29,0.2935118,1.1107605,0.65461636,0.3775884,0.41524792
2019-03-30,0.28718626,1.0331224,0.6370206,0.36441666,0.40597886
2019-03-31,0.27330792,0.96421254,0.6290174,0.36183333,0.40614122
2019-04-01,0.25996113,0.8948461,0.5995947,0.33847332,0.3827958
2019-04-02,0.25643796,0.85050833,0.5859386,0.32940614,0.37588304
2019-04-03,0.289783,1.1415205,0.5758288,0.32411522,0.37180543
2019-04-04,0.36036026,1.6308308,0.54096687,0.29540205,0.34124804
2019-04-05,0.34896028,1.3582963,0.5233236,0.26131874,0.3092733
2019-04-06,0.31897283,1.124735,0.5281148,0.2798245,0.32910192
2019-04-07,0.3025546,1.3419545,0.5113449,0.26929027,0.31637216
2019-04-08,0.28491533,1.4481885,0.509312,0.25929397,0.3083967
2019-04-09,0.3817402,2.1297705,0.5681929,0.27747566,0.33321023
2019-04-10,0.4458683,2.701734,0.6282557,0.28594708,0.34439832
2019-04-11,0.40669447,2.1603422,0.55440855,0.26445752,0.3179419
2019-04-12,0.35435134,1.5684137,0.47592974,0.2269578,0.27219433
2019-04-13,0.3241802,1.3743083,0.44268698,0.21346986,0.25410837
2019-04-14,0.3163864,1.2896504,0.44358617,0.2066921,0.24768066
2019-04-15,0.30657572,1.1528313,0.45625782,0.22442764,0.26505846
2019-04-16,0.3110639,1.2101595,0.46203053,0.22971618,0.2728027
2019-04-17,0.37080926,1.3539569,0.463736,0.23601115,0.27656817
2019-04-18,0.37285155,1.2172288,0.46427983,0.23923963,0.28075886
2019-04-19,0.34486336,1.1318072,0.46665698,0.24708045,0.28795105
2019-04-20,0.3234185,1.023154,0.46064866,0.24729186,0.28779155
2019-04-21,0.30484426,0.9287806,0.44721818,0.24288517,0.28261125
2019-04-22,0.2885105,0.85335314,0.43699765,0.24493963,0.27994955
2019-04-23,0.27039754,0.7929787,0.42141974,0.23913944,0.27322906
2019-04-24,0.33554035,0.85849404,0.42241955,0.24837214,0.27921903
2019-04-25,0.38753814,0.80616254,0.4067378,0.24485368,0.27388078
2019-04-26,0.36388123,1.0245199,0.36856347,0.21139544,0.23060417
2019-04-27,0.3829623,1.1602377,0.46132988,0.22806913,0.26918972
2019-04-28,0.3850609,1.1927689,0.45023173,0.29820818,0.30692303
2019-04-29,0.3599797,1.0477294,0.4796666,0.2585327,0.28198373
2019-04-30,0.32490158,0.95034814,0.71209604,0.34343833,0.39811158
2019-05-01,0.2997439,0.85512877,0.62306976,0.38835847,0.41591293
2019-05-02,0.27473146,0.9887954,0.5513886,0.34037644,0.36337495
2019-05-03,0.2682026,1.1586119,0.6776664,0.33767247,0.38233835
2019-05-04,0.27191633,1.4179829,0.7108636,0.37459135,0.40658957
2019-05-05,0.3075878,1.2038176,0.62279713,0.3412966,0.35970312
2019-05-06,0.287138,1.0234495,0.5420166,0.30630112,0.3197341
2019-05-07,0.25999475,0.906217,0.48643094,0.28266352,0.29406482
2019-05-08,0.27298504,1.6030818,0.48166233,0.27335644,0.28391927
2019-05-09,0.34622234,2.321955,0.5949136,0.29190487,0.3236928
2019-05-10,0.36480844,2.3259287,0.5769944,0.34164053,0.35472232
2019-05-11,0.9241471,2.8283987,0.82180345,0.36533952,0.41219485
2019-05-12,0.8188634,2.340016,1.3814597,0.49060386,0.61873853
2019-05-13,0.68113804,1.68742,1.1246618,0.4722553,0.55377996
2019-05-14,0.5766933,1.3021517,0.86811775,0.39674234,0.45460886
2019-05-15,0.49835163,1.0888851,0.69124925,0.3446443,0.37920874
2019-05-16,0.44047338,0.9927567,0.60991395,0.31220335,0.33695966
2019-05-17,0.39688265,1.0224065,0.59119916,0.31278348,0.33791614
2019-05-18,0.3884217,1.2950494,0.57311434,0.30060422,0.32995856
2019-05-19,0.47172916,1.4135097,0.5685018,0.293957,0.3291542
2019-05-20,0.48620623,2.635264,2.7684853,0.88645816,1.3706774
2019-05-21,0.75104976,4.64424,6.069695,2.850196,4.022294
2019-05-22,0.6931735,4.246603,6.9479723,3.4143577,4.9400635
2019-05-23,0.59303105,2.9552693,5.84963,2.5705302,3.7893476
2019-05-24,0.5129759,1.9752088,4.015408,1.6190562,2.1659389
2019-05-25,0.46321726,1.9530786,2.4584885,1.1261561,1.2889949
2019-05-26,0.4190951,1.5803277,1.5401728,0.8581675,0.94320863
2019-05-27,0.38473308,1.2889899,1.4289254,0.83260226,0.9279337
2019-05-28,0.3672282,1.589859,3.3356667,2.0640473,2.3556018
2019-05-29,0.3507769,1.515976,3.7775679,2.051546,2.4363177
2019-05-30,0.31849986,1.2279937,2.59101,1.3769348,1.5477206
2019-05-31,0.29665917,1.0825447,1.5750288,0.9628582,1.0164889
2019-06-01,0.27943087,0.9778106,1.1567233,0.76447546,0.81505215
2019-06-02,0.26068538,0.89752275,0.987136,0.64258265,0.70040333
2019-06-03,0.2481513,0.8395695,0.86829776,0.5560658,0.6122242
2019-06-04,0.25104713,0.7963267,0.77889484,0.49193656,0.5442271
2019-06-05,0.2403161,0.7835939,0.70888674,0.44635266,0.49206048
2019-06-06,0.22578138,0.7490089,0.628642,0.39194793,0.4271264
2019-06-07,0.23338985,0.8260058,0.57690036,0.37536514,0.39729822
2019-06-08,0.25831616,0.7480208,0.5136686,0.335325,0.34682387
2019-06-09,0.23518276,0.8270624,0.5003416,0.31964487,0.33307523
2019-06-10,0.2027747,1.8634665,0.48139,0.3099786,0.31806427
2019-06-11,0.22442657,2.482946,0.46093947,0.295709,0.30273724
2019-06-12,0.23301059,3.1288161,0.43430173,0.28597105,0.28527832
2019-06-13,0.30004793,2.7018857,0.4213745,0.2701471,0.26865596
2019-06-14,0.24815094,1.8384705,0.4420451,0.2873215,0.29053843
2019-06-15,0.24970591,1.4957755,0.45878035,0.2650705,0.27778894
2019-06-16,0.21910197,1.6332921,1.0119773,0.41452223,0.4711845
2019-06-17,0.2575788,1.3188143,0.86946285,0.4981104,0.5094177
2019-06-18,0.22778445,1.1016389,0.67753375,0.43226963,0.43196392
2019-06-19,0.2081477,0.976962,0.59237003,0.3902914,0.38560987
2019-06-20,0.21455002,1.006601,0.66899765,0.38310474,0.38944596
2019-06-21,0.21750277,0.9013338,0.6174062,0.42517775,0.40876824
2019-06-22,0.20416224,1.3661802,1.5461355,1.1500432,1.1302204
2019-06-23,0.19472468,1.1973604,1.5455909,1.1752721,1.1274172
2019-06-24,0.18570924,0.98383456,1.0623646,0.9054719,0.83180046
2019-06-25,0.17893231,0.87258387,0.7989205,0.70851654,0.65099025
2019-06-26,0.16944301,0.79680204,0.6887945,0.5942458,0.55647826
2019-06-27,0.17666638,0.7232772,0.60299915,0.5134871,0.48283827
2019-06-28,0.18203533,0.64361906,0.5073914,0.4419616,0.40965742
2019-06-29,0.17225689,0.60273594,0.45853853,0.3980878,0.3698483
2019-06-30,0.15195149,0.5852884,0.4401124,0.37560225,0.35285378
2019-07-01,0.18146175,0.55155605,0.4531011,0.3445223,0.3280642
2019-07-02,0.18352371,0.5159334,0.43227762,0.38256562,0.3406626
2019-07-03,0.1780563,0.5022267,0.38206232,0.36191452,0.3189255
2019-07-04,0.1780619,0.4731285,0.34696692,0.32948357,0.29114062
2019-07-05,0.17031121,0.4642551,0.3322209,0.3139003,0.27947742
2019-07-06,0.16211444,0.45672268,0.33385748,0.30065072,0.2698784
2019-07-07,0.17139661,0.4857877,0.6563118,0.2904004,0.29531866
2019-07-08,0.17724782,0.51321673,0.5941105,0.3939094,0.39190805
2019-07-09,0.17069209,0.47241825,0.4562189,0.335052,0.32217425
2019-07-10,0.16444725,0.43869793,0.396236,0.30501497,0.28891408
2019-07-11,0.10867727,0.41658598,0.4677788,0.2648344,0.2587238
2019-07-12,0.13193691,0.45549476,0.9417987,0.39395726,0.42042208
2019-07-13,0.24208832,0.49579996,1.4996294,0.63035893,0.7166176
2019-07-14,0.20277959,0.5617194,1.4269263,0.649298,0.73312354
2019-07-15,0.22533154,0.57894784,1.0217524,0.55630624,0.6054783
2019-07-16,0.20716697,0.52566814,0.75491804,0.4679299,0.49749243
2019-07-17,0.19457722,0.49545085,0.63072634,0.40911245,0.43136722
2019-07-18,0.18301833,0.47349447,0.5612763,0.368854,0.38675165
2019-07-19,0.15849084,0.4586773,0.53026515,0.33575052,0.3603754
2019-07-20,0.13674784,0.45864522,0.50661874,0.35017824,0.36490083
2019-07-21,0.17230809,0.4512102,0.5501909,0.31577134,0.33972567
2019-07-22,0.20676672,0.4810475,0.5204899,0.35170376,0.36789548
2019-07-23,0.18244624,0.4690922,0.47200102,0.32718605,0.3419317
2019-07-24,0.17054999,0.46815145,0.44951868,0.31700206,0.3325857
2019-07-25,0.16471434,0.46645093,0.42779058,0.3114478,0.3222518
2019-07-26,0.16108114,0.44884664,0.41281092,0.29452264,0.3026682
2019-07-27,0.05363673,0.49241424,0.3990013,0.27682334,0.28858244
2019-07-28,0.33147424,0.6362481,0.8526935,0.31322336,0.35907507
2019-07-29,0.38383055,0.6465863,1.0922275,0.39678216,0.47602546
2019-07-30,0.3155582,0.6053523,0.8729435,0.40734756,0.46877706
2019-07-31,0.30228108,0.6008935,0.7217178,0.35414034,0.40175003
2019-08-01,0.27166253,0.576265,0.5981933,0.3449394,0.3759933
2019-08-02,0.24142063,0.52027106,0.5147307,0.31822985,0.3420428
2019-08-03,0.21974689,0.48006415,0.5563924,0.28327334,0.31644106
2019-08-04,0.21411109,0.46785712,0.5154217,0.3465309,0.36157906
2019-08-05,0.1857459,0.45732015,0.4705736,0.31675035,0.33085418
2019-08-06,0.15246451,0.47085953,0.46207827,0.29030186,0.308738
2019-08-07,0.1619665,0.744137,0.6143465,0.3099956,0.33822024
2019-08-08,0.2843356,0.7529495,0.56558466,0.39909124,0.40313363
2019-08-09,0.17949104,0.8300551,0.5002838,0.35893726,0.36786014
2019-08-10,0.30423892,0.856565,0.6770439,0.3497386,0.37116587
2019-08-11,0.2423783,0.8119099,0.6192161,0.4258582,0.4284022
2019-08-12,0.23912472,0.72507906,1.5016966,0.6655961,0.7338003
2019-08-13,0.24368703,0.63945794,1.5992213,0.73529243,0.80995256
2019-08-14,0.20750892,0.57123995,1.0909404,0.61931205,0.66166633
2019-08-15,0.1846286,0.5270503,0.94926393,0.5799138,0.6210079
2019-08-16,0.20388919,0.51092166,0.7754488,0.53152585,0.5580671
2019-08-17,0.12772793,0.4903376,0.6451654,0.45226276,0.4821577
2019-08-18,0.17197931,0.50395674,0.604504,0.4102286,0.45012426
2019-08-19,0.29383785,0.6672044,0.6312612,0.3742162,0.42742985
2019-08-20,0.27857834,0.77027774,0.97160876,0.46819097,0.53762156
2019-08-21,0.24569303,0.6914093,1.0690261,0.51558834,0.5939051
2019-08-22,0.21939361,0.6038979,0.8152894,0.4723004,0.5334249
2019-08-23,0.20018125,0.5502098,0.6568806,0.40663105,0.4630192
2019-08-24,0.18759155,0.5208315,0.61571234,0.36822355,0.43011415
2019-08-25,0.16885489,0.5017317,1.0144002,0.41997874,0.57102203
2019-08-26,0.16527969,0.4857965,0.97509027,0.49665326,0.6388097
2019-08-27,0.15292174,0.48826194,0.78785574,0.4744141,0.58941853
2019-08-28,0.15791851,0.470631,0.65609586,0.43229496,0.5246072
2019-08-29,0.13830769,0.4585145,0.602545,0.38103563,0.47221297
2019-08-30,0.1772778,0.4770208,0.5428149,0.3769601,0.4479093
2019-08-31,0.15659207,0.46598232,0.49668306,0.3446964,0.4137712
2019-09-01,0.16870469,0.43450987,0.55173945,0.3111527,0.39786202
2019-09-02,0.16635495,0.42377537,0.5879693,0.31776142,0.41737133
2019-09-03,0.16222966,0.40247005,0.50485027,0.33989567,0.4126274
2019-09-04,0.1550932,0.39521056,0.4428112,0.29972672,0.37020296
2019-09-05,0.1546781,0.36194313,0.57922137,0.2704547,0.37656826
2019-09-06,0.15643889,0.35975242,0.6373762,0.3164454,0.4207036
2019-09-07,0.07708734,0.3371492,0.7664904,0.3086201,0.4382447
2019-09-08,0.15638399,0.49137306,1.5794771,0.5540623,0.83377254
2019-09-09,0.25731355,0.59191173,1.7941922,0.70343316,0.99455774
2019-09-10,0.23278648,0.5389495,1.2338231,0.5966256,0.78733635
2019-09-11,0.20839095,0.48584104,0.87583935,0.4862255,0.63756883
2019-09-12,0.18837601,0.4698565,0.73521936,0.4239415,0.56342375
2019-09-13,0.18292034,0.45818907,0.6572274,0.38366604,0.5165529
2019-09-14,0.16964072,0.4379667,0.6051972,0.3532006,0.48244333
2019-09-15,0.16351289,0.4292215,0.55728376,0.3297348,0.45241904
2019-09-16,0.15579945,0.4215594,0.52613676,0.3140633,0.43270838
2019-09-17,0.14981729,0.39135188,0.47860312,0.2853558,0.3982042
2019-09-18,0.15142977,0.35591418,0.41155213,0.25758284,0.3531555
2019-09-19,0.14099872,0.33570606,0.37228048,0.23350835,0.32554203
2019-09-20,0.13358325,0.32891154,0.35536307,0.22429705,0.31069523
2019-09-21,0.1318903,0.33804333,0.36929876,0.2294032,0.31921607
2019-09-22,0.12423891,0.34969795,0.3815896,0.2365616,0.32727534
2019-09-23,0.03565252,0.43041438,0.54989475,0.21185416,0.35327142
2019-09-24,0.21036142,0.52059317,0.5742939,0.28614354,0.41715503
2019-09-25,0.16982394,0.5213011,0.56969965,0.2758838,0.41787994
2019-09-26,0.18588722,0.53541267,0.6789855,0.29179132,0.4511218
2019-09-27,0.1325503,0.6122929,0.6440293,0.323013,0.4706084
2019-09-28,0.24090374,0.62830436,0.957806,0.33176345,0.55898964
2019-09-29,0.1759671,0.5946906,0.833415,0.38503724,0.56441814
2019-09-30,0.2204417,0.56486344,0.67938924,0.3407973,0.5049853
2019-10-01,0.15842795,0.6014181,0.61252075,0.32197094,0.47002977
2019-10-02,0.2035411,1.0456824,1.513552,0.5291383,0.8812574
2019-10-03,0.20321137,0.8918361,1.1982008,0.5284811,0.7635107
2019-10-04,0.15036333,0.876877,1.1795043,0.4839533,0.74078214
2019-10-05,0.22498387,1.0563241,1.735262,0.6657939,1.0442741
2019-10-06,0.26338702,1.6299114,1.6685228,0.6617319,1.0073239
2019-10-07,0.40432715,1.384684,1.7817104,0.6105577,0.97842634
2019-10-08,0.36162186,1.6913368,1.5992484,0.6212611,0.960313
2019-10-09,0.4058314,2.6650133,2.762717,1.0797483,1.6602106
2019-10-10,0.36940283,3.0744572,2.7619975,1.0545766,1.6210557
2019-10-11,0.33806998,2.298426,1.8531461,0.7990002,1.1443024
2019-10-12,0.2869419,1.5716696,1.2397568,0.64021546,0.8758054
2019-10-13,0.25931096,1.2245078,0.9941632,0.5516161,0.75361514
2019-10-14,0.231543,1.0161854,0.8562716,0.484684,0.6653104
2019-10-15,0.22658354,1.3562658,0.77704877,0.43539643,0.60426736
2019-10-16,0.299088,1.1448106,0.8677801,0.4300366,0.6296731
2019-10-17,0.26555794,1.1634188,0.7539052,0.41939414,0.5767952
2019-10-18,0.30645853,1.24285,0.6708706,0.38294685,0.5283695
2019-10-19,0.3085329,1.7875924,0.6052742,0.3537426,0.48412424
2019-10-20,0.32496107,1.5399143,0.58361495,0.34241283,0.46988815
2019-10-21,0.35337704,2.0816789,0.55176073,0.3265106,0.4468029
2019-10-22,0.32272625,1.8003883,0.50884145,0.30561495,0.41385502
2019-10-23,0.28207612,1.344754,0.5010039,0.3021459,0.40889877
2019-10-24,0.25373048,1.0980384,0.47895086,0.2894042,0.3912419
2019-10-25,0.2342025,0.9384516,0.46968168,0.28329265,0.38398707
2019-10-26,0.21942729,0.8363151,0.444036,0.27396268,0.36465532
2019-10-27,0.19613361,0.82673055,0.45981574,0.27404153,0.37116283
2019-10-28,0.21835369,0.794085,0.48602456,0.25636876,0.36472946
2019-10-29,0.18661267,0.76272774,0.5717185,0.27237964,0.3960505
2019-10-30,0.17459762,0.7122888,0.54181075,0.27396876,0.38636726
2019-10-31,0.15619981,0.65797484,0.46773392,0.24818534,0.3442915
2019-11-01,0.14227295,0.77528286,0.47276115,0.23908716,0.3402024
2019-11-02,0.18156737,0.91187924,0.65003914,0.29902261,0.44090837
2019-11-03,0.2307849,1.1566571,0.7143166,0.34289223,0.47690332
